sample_id,species,phylum,replicate,intensity_RT_01,intensity_RT_02,intensity_RT_03,intensity_RT_04,intensity_RT_05,intensity_RT_06,intensity_RT_07,intensity_RT_08,intensity_RT_09,intensity_RT_10,intensity_RT_11,intensity_RT_12,intensity_RT_13,intensity_RT_14,intensity_RT_15,intensity_RT_16,intensity_RT_17,intensity_RT_18,intensity_RT_19,intensity_RT_20,intensity_RT_21,intensity_RT_22,intensity_RT_23,intensity_RT_24,intensity_RT_25,intensity_RT_26,intensity_RT_27,intensity_RT_28,intensity_RT_29,intensity_RT_30,intensity_RT_31,intensity_RT_32,intensity_RT_33,intensity_RT_34,intensity_RT_35,intensity_RT_36,intensity_RT_37,intensity_RT_38,intensity_RT_39,intensity_RT_40,intensity_RT_41,intensity_RT_42,intensity_RT_43,intensity_RT_44,intensity_RT_45,intensity_RT_46,intensity_RT_47,intensity_RT_48,intensity_RT_49,intensity_RT_50,activity_MeOH_70,DPPH_MeOH_70,ABTS_MeOH_70,FRAP_MeOH_70,TPC_MeOH_70,activity_EtOH_70,DPPH_EtOH_70,ABTS_EtOH_70,FRAP_EtOH_70,TPC_EtOH_70,activity_EtOAc,DPPH_EtOAc,ABTS_EtOAc,FRAP_EtOAc,TPC_EtOAc,activity_Acetone_100,DPPH_Acetone_100,ABTS_Acetone_100,FRAP_Acetone_100,TPC_Acetone_100,activity_MeCN_50,DPPH_MeCN_50,ABTS_MeCN_50,FRAP_MeCN_50,TPC_MeCN_50
HPLC_0088,Asparagopsis taxiformis,Rhodophyta,13,0.0,30040.164614395573,135165.5455460934,46249.41837596389,0.0,0.0,0.0,0.0,8659.685946166233,0.0,0.0,39595.769841917136,0.0,0.0,72803.0358935475,97845.88593058543,61009.72371499189,0.0,7194.095183795219,149246.66016708288,45789.71532395014,0.0,0.0,0.0,38498.763665784565,67172.93613240044,0.0,41177.650229345774,21283.522789980634,0.0,159415.56077386154,7603.528999934141,0.0,0.0,42343.28976883677,160982.10060177388,119715.57944867742,39123.58481940606,48132.66346945928,8056.434442684364,0.0,76579.02246894101,19696.083736299344,32275.85404408861,138408.5017868023,30728.348056963452,165169.88764262685,0.0,0.0,0.0,75.90453997902986,81.6271147817281,75.84149754741719,71.9281626174753,74.22138496949889,71.80300394322943,72.17968679843449,68.21409369214976,74.75944979051388,72.05878549181956,59.993421754955655,67.29518863180942,63.95139245646336,51.38602404430903,57.34108188724078,59.97732358680943,65.80504310196538,56.87114478793245,55.63308009638298,61.6000263609569,65.01870179024762,66.45976533289775,63.28886251263022,59.027120813751544,71.29905850171099
HPLC_0089,Asparagopsis taxiformis,Rhodophyta,14,0.0,50231.84721949011,14165.543883102768,47090.377802480616,15626.560095164274,49710.3057345137,4885.737050458462,122734.25879303888,57157.06323758182,64261.450882667246,0.0,43433.21193156971,204589.3363976624,34680.66723684605,0.0,79944.10024860864,144369.50589189012,0.0,0.0,65966.80912530553,15441.332804910113,0.0,30528.99107052584,2389.020224625327,18237.849511776087,49636.73115991414,0.0,0.0,34915.456243181034,60896.56264929112,127936.95441074818,0.0,114990.00921759794,38250.52327542484,0.0,54451.66395535519,9775.12339822518,116993.39160931931,0.0,107010.95161272811,0.0,0.0,9213.751021124252,20876.79681575904,0.0,21897.507922586457,0.0,0.0,8081.737274072618,0.0,76.45761406630038,77.14413807982375,76.5074588146707,73.1201207845402,79.05873858616688,70.34429723572899,70.8023886372231,72.9747110855149,66.39168821944884,71.20840100072914,61.13215686176603,66.2517530577338,62.30426819808734,58.62318636624051,57.34941982500248,59.92958478229775,65.18493283697683,60.48848612219846,49.43597999042133,64.60894017959441,63.52209142761541,67.16828869779849,66.6118235341293,62.43657433826386,57.87167914027002
HPLC_0090,Asparagopsis taxiformis,Rhodophyta,15,44738.237782023425,61308.541896893825,18438.09590372064,119537.66893477098,0.0,0.0,62187.634378762385,66081.4631292416,0.0,0.0,72985.63292956786,54924.82535153302,163963.03881705826,0.0,71523.53832484299,146146.52596257284,0.0,0.0,0.0,51139.18102449416,51764.05003872203,0.0,0.0,0.0,0.0,107833.11462580597,96836.95449479441,1677.635304251962,0.0,30296.630517873415,0.0,0.0,0.0,0.0,4879.835040809014,168318.07137549433,0.0,22856.37251166322,35628.64503652727,0.0,0.0,85427.2687677543,46685.077009420645,57119.31427490079,0.0,122627.94511845234,86.90369482595905,92414.22270452841,0.0,0.0,75.16933303324919,79.59163969390032,71.02299560510392,72.20548767561817,77.8572091583743,71.5115925308789,79.95144821772057,73.7526638872525,63.98458616036798,68.35767185817457,55.97893589523921,61.0535253220471,59.169620338428466,52.54046735947552,51.15213056100575,54.20800144395533,61.106119862739796,53.10591290037326,43.89710030452797,58.7228727081803,67.19309354890781,77.7368038535126,71.77535338928335,55.807662586802245,63.45255436603302
HPLC_0091,Chromochloris zofingiensis,Chlorophyta,1,0.0,0.0,15498.30026113896,69466.03032354254,41046.497930111844,147263.66107450143,52065.48060416352,0.0,144826.82672292733,242853.3250582817,0.0,10247.288379385194,139990.73421151753,0.0,17989.274784157078,68533.38065003834,192442.40686188452,97591.93128984173,92812.48468313596,8710.161320913692,102962.52551053211,0.0,50306.54598009472,47878.84911860882,2427.9127247466236,0.0,66477.18815263321,0.0,73569.81167529682,0.0,14224.074275013005,71807.60082088383,601.551581706354,136117.6311069916,0.0,0.0,0.0,28616.087625199933,0.0,37706.08110637513,0.0,0.0,21924.58199341341,0.0,57625.05955264138,143117.56155357754,21497.079617515927,0.0,38359.776869622336,70415.25102229156,67.80415658761993,74.98651498268262,69.13898177695673,61.23709733442635,65.85403225641402,65.04015552348903,68.75270431650465,71.06147327672693,58.25489892523306,62.0915455754915,50.6934009707042,54.144486922943166,47.15419502343174,49.73389684744316,51.741025088998725,60.27241480755299,66.2810474113414,59.96563603090772,61.03846685812724,53.804508929835606,57.71023885293428,62.59905821540342,53.31674167829009,57.18043031696413,57.744725201079476
HPLC_0092,Chromochloris zofingiensis,Chlorophyta,2,78751.06074734005,26427.051111169607,0.0,0.0,0.0,88347.63689007683,0.0,0.0,0.0,134206.41573494606,54653.96793261013,157750.3880858724,0.0,0.0,36018.83636079378,59364.35783308464,35558.01242020772,33905.64555811291,0.0,195832.61817124885,37620.07843585279,0.0,60471.22903300644,64391.32019229339,14003.473130669796,39069.54933870953,20615.16336527611,0.0,3400.0258423480277,0.0,27626.8431622679,33813.31476068841,13228.09797612508,2534.784489915397,52650.41595872809,0.0,8401.041477775103,0.0,45903.471807929454,13493.509313013888,5207.760955467367,35460.30287345115,146792.52997076587,0.0,37028.57441082045,12581.207496702014,0.0,4201.69624214732,101280.85576017825,201240.36523736038,69.54648823768952,78.20692602342487,67.62823868082974,64.26662806197486,68.08416018452857,61.22061187737162,69.96843947435275,54.5971136321895,60.80209205429994,59.51480234864429,56.6200072361124,65.16416633827447,59.426684908061276,51.913635682763534,49.975542015350335,55.209848582026765,57.11794025358521,53.16967599489758,59.220567625704135,51.33121045392015,60.29017130782492,54.21879505304399,62.63830909276511,60.396130101530396,63.9074509839602
HPLC_0093,Chromochloris zofingiensis,Chlorophyta,3,0.0,0.0,75934.91721881347,242514.41010487318,0.0,89383.41581202198,16397.75148759627,77239.93039769822,25675.74865665162,0.0,0.0,0.0,0.0,21550.882373111734,8885.858018992307,0.0,0.0,0.0,0.0,46162.33113320438,3149.908385757579,0.0,24487.213338882288,95513.10040010633,22843.388467410932,97208.64284891477,106530.43490903654,152010.62012632785,28767.936337766558,6545.2256844369995,27043.560013975468,49486.08469322222,0.0,11419.617371003005,26089.929584154645,17730.721312506546,50959.943072759,0.0,14568.492875691298,40099.29126207577,0.0,3913.2184918569155,0.0,0.0,2128.8949234868674,0.0,14029.208421363146,3318.551729664502,25413.359698670414,21155.17821539665,67.6219176765936,59.495250016440046,77.13081288616476,64.79989648671268,69.06171131705692,67.20616514403945,74.03795572432743,66.97925836806988,64.53175211792606,63.27569436583441,52.62836719845711,53.73964223354623,54.20328406706927,54.23234096203955,48.33820153117342,55.25019014658467,58.2379040207209,60.68407704151976,49.62101917943564,52.45776034466238,55.90477889056079,62.14859937880328,58.257723134861614,48.09956526345067,55.11322778512762
HPLC_0094,Chromochloris zofingiensis,Chlorophyta,4,0.0,89828.68497374942,22764.485738275405,12443.890509379497,59742.43017168852,28706.58499718347,0.0,41148.813970586496,0.0,0.0,0.0,17908.064349460037,0.0,0.0,0.0,48950.97387515381,0.0,126213.20428429634,5485.030861629466,0.0,0.0,31528.598389317252,170564.87923564092,0.0,40060.50035931356,26859.112093176154,0.0,0.0,13060.554738560057,24320.5292853371,4731.104702804856,93519.97539844361,0.0,0.0,13409.748041655062,69011.72597647388,65870.43537627258,54624.42656712495,211805.8353428956,84883.76208014316,0.0,34912.76097395216,0.0,116884.29970846405,0.0,0.0,34879.46305138878,17706.932743082703,0.0,18974.745058757064,67.91033980112987,76.63950348030247,65.68332777335783,61.82478259775461,67.49374535310454,64.00793174223963,67.3096867567286,63.5070544262094,61.93255928875148,63.28242649726904,50.261595678145234,56.941953720323625,49.04172224633124,43.89074739085906,51.17195935506701,56.02743292120747,62.3764020391433,50.087373424864204,54.48976566152339,57.15619055929898,62.55256852082772,67.53993302370273,59.71720339778592,56.94244604821481,66.0106916136074
HPLC_0095,Chromochloris zofingiensis,Chlorophyta,5,0.0,205600.71934428968,85751.3550220507,16004.231248411566,3178.2560560155607,0.0,0.0,0.0,179769.4097480741,116160.53649327197,0.0,147284.95763059342,0.0,5185.687884081467,1065.570656987499,10512.633976541028,0.0,80398.00486956739,0.0,59356.09708507923,46824.16265098519,0.0,19634.535833848247,30256.30981687612,0.0,0.0,66941.64005746933,0.0,105037.45286922113,18510.762248322495,14571.983687867909,5057.909098009097,41634.93280724389,79146.00508483204,0.0,1395.6704275588093,109386.71306028884,0.0,0.0,42496.609965523836,0.0,0.0,58837.87733970344,5878.101063121735,112556.5520975359,0.0,37938.76944500849,19892.49476392989,0.0,1478.3571354455912,63.209167398350615,71.30715866485053,57.335340509156985,57.79518250228533,66.39898791710961,64.8784516299442,79.19164905568798,57.914674765124076,56.56979527689937,65.83768742206534,55.13025115168919,65.7365151534702,53.89104292912877,51.31444976215781,49.57899676199998,55.26254271122002,59.107513644242495,56.128737408271036,48.81684243749559,56.997077354870974,57.56418963026432,57.21608887480591,62.077595189090864,54.55136969626984,56.41170476089067
HPLC_0096,Chromochloris zofingiensis,Chlorophyta,6,86931.27234007251,6496.458890617981,0.0,44655.907252551195,0.0,0.0,7254.429543425813,1930.8074331804148,16030.541900880355,0.0,0.0,0.0,0.0,64238.035666708405,0.0,350356.0091459406,36751.0245705562,115476.51764743184,0.0,85565.70780025676,39597.20125284763,9934.373093686472,0.0,12742.612721173991,13835.194847334089,254024.4153264383,29516.43177096438,0.0,0.0,0.0,0.0,117463.19284911278,194437.4919067135,84220.46752839361,0.0,100809.28828458833,0.0,103237.4883024593,32323.088715207607,45754.146658039215,0.0,0.0,23769.518846976312,0.0,0.0,13943.259727152463,0.0,30233.202811667685,50029.77854852769,23514.088494157597,69.71918502130279,73.85692164836752,66.93702498733678,67.21832429728072,70.86446915222614,63.91203633854873,71.5788164885531,55.948441560322806,57.613875684001236,70.5070116213178,52.40133323688701,53.635040107670704,56.61219754143971,51.33169298005986,48.02640231837777,54.27559352635901,53.169073491533105,53.5243496082083,59.76206017453205,50.64689083116257,57.6359113629565,60.46414709219117,54.52731741758422,59.2532555532569,56.2989253887937
HPLC_0097,Chromochloris zofingiensis,Chlorophyta,7,13277.95182590559,32262.610844679624,9365.079115492332,0.0,17225.382842347542,147470.45805344637,61607.29612514666,0.0,5758.716076347672,45963.017701043456,14319.121010602548,240530.35223690994,0.0,18734.78024920991,0.0,78457.74403786514,0.0,111179.15378146112,0.0,0.0,62434.89569046969,3915.540433393384,30178.729499570425,50189.79617019234,0.0,11563.315328407363,0.0,0.0,0.0,0.0,140160.38162808795,29146.87863671726,29842.226700267613,0.0,0.0,48222.37600950366,0.0,0.0,212271.76866556794,0.0,11630.760117546877,66019.35831640764,1559.5894623812173,6396.1214000088585,0.0,87876.96959920763,0.0,0.0,0.0,673.5027963855125,67.15575068335093,66.55919612172528,72.03793498395012,62.26384201872981,67.76202960899849,66.60994874397642,67.25067630655597,70.22466631847553,64.95682228019488,64.00763007067931,52.026078881467356,53.93923407036076,51.69463372174368,50.78649315274004,51.68395458102495,56.66273383135491,61.586392177807944,56.64679503787925,54.48518492599265,53.93256318373981,60.18896805331465,65.44123027242625,54.569970227843136,64.60952075496013,56.1351509580291
HPLC_0098,Chromochloris zofingiensis,Chlorophyta,8,96621.95344067023,30520.885155100503,7317.893199674119,1205.3498978048738,18844.045106609115,0.0,108228.45920998411,0.0,38759.568437187634,13081.418032299931,0.0,0.0,0.0,111312.74961216738,0.0,0.0,0.0,0.0,0.0,34718.5478560489,0.0,0.0,0.0,0.0,308.12257265856175,85561.97438212785,84444.70243889678,0.0,0.0,0.0,0.0,45100.908516300486,223289.11879183794,58524.283858491064,0.0,55113.142380773825,0.0,0.0,12546.712768943684,0.0,50627.56328249021,2731.6708631247266,301288.91964490677,131467.73886046268,8715.48145506283,15824.512197779335,17339.14748820874,6356.05524886026,94596.8436860898,87229.96472897312,71.65353760755036,75.08498464270058,74.68990547520292,69.69764055461684,67.14161975768107,64.62773868010775,69.49311962365863,65.30452403796035,62.132115280909176,61.581195777902856,52.621319008262674,62.40519872483353,53.90878945206763,48.32645759767993,45.8448302584696,52.64932685475838,61.39914483396245,48.227150787116784,49.12340262387108,51.847609174083196,62.64303710927514,64.78915724293873,66.03704715860471,56.68174750972057,63.06419652583657
HPLC_0099,Chromochloris zofingiensis,Chlorophyta,9,0.0,20341.644644589356,30006.53560470523,3135.0757902854502,26915.763075808292,35726.11221147852,0.0,144574.34621466845,49830.02755853565,0.0,17551.92213649772,32116.85935582485,0.0,15461.224412081441,49759.06618250377,0.0,0.0,117572.79316078551,66566.26988622041,0.0,26455.65097024178,7923.485253351046,11807.781329683532,0.0,38535.39778137451,99363.03581669126,30850.550077590262,97549.13511208181,0.0,16026.305685402936,35480.417429800626,0.0,12671.581075805507,118480.31489225377,96060.91088621398,0.0,0.0,0.0,235721.0932764869,7943.82855396535,29816.07715367425,0.0,38290.04913894457,0.0,0.0,90830.41031044984,20131.48763967023,1223.8801510863802,69810.41784433404,0.0,69.47784499168989,74.93327952307442,72.55424758230731,63.95820509864563,66.46564776273217,64.01137078975948,71.43111487911543,65.03909120884336,57.21540078213408,62.359876288945074,52.96557433265108,57.47307950241966,54.075099319083265,48.54322922444706,51.77088928465435,57.321514698959675,55.05068806686432,58.46087097633972,51.463663536034055,64.3108362166006,61.415017269585825,62.0906389898826,59.81148103926102,65.71099429589283,58.046954753306835
HPLC_0100,Chromochloris zofingiensis,Chlorophyta,10,48008.327475471866,14881.492088730245,156972.219114931,0.0,0.0,34524.611962517374,0.0,167916.38953086478,0.0,0.0,34885.319346242715,0.0,39498.02791190721,3468.500205353493,78144.95230347272,0.0,38532.30480675271,32085.974840226783,184633.64884579985,0.0,18852.114918286465,65916.01763259532,6913.318175389765,0.0,20047.90378246981,360095.38690137595,0.0,176695.858467935,9265.462909424909,0.0,11603.31283970977,73868.81981222081,100057.19013476119,0.0,0.0,69512.98101978189,32912.581263400374,56099.80743320887,36924.53158347681,131321.2071075783,19175.108588120955,9409.467781494544,0.0,41231.502030911885,77373.36015367878,10315.923163902027,41896.925959809676,1583.2539225039748,29080.519677743723,30738.61309076098,66.48750514828629,70.18219269668803,67.10493721573712,60.93138930891222,67.7315013718078,65.017870637221,69.92352209695532,61.5166471472175,62.61491444909522,66.01639885561593,54.629018137707256,57.99398387508749,62.766541086323755,47.94307280620395,49.812474783213815,54.23131805953982,59.46042756316907,51.916243107694406,54.193589439373625,51.355012127922194,54.613665798011596,61.36938388259724,56.364680820669136,50.45434358366479,50.266254905115225
HPLC_0101,Chromochloris zofingiensis,Chlorophyta,11,53589.48412898425,0.0,33452.866410510185,140379.0568575377,41937.608225029624,0.0,44507.6564481793,0.0,0.0,244848.5472993499,0.0,53994.27202015622,0.0,0.0,6175.435830107929,59489.927977093095,23860.124525180086,51184.80584291867,0.0,0.0,47733.911364805695,0.0,0.0,32956.205354950456,64839.167620313536,0.0,0.0,0.0,169641.3593482774,11358.035500203392,78647.21477955994,938.6312054863971,3896.7630291853798,0.0,2547.7873121479374,0.0,23199.77738197023,78241.08126159807,0.0,0.0,185600.3765848569,0.0,70095.11212374075,171937.30718636222,4346.151918262517,0.0,8802.472634226084,0.0,39076.119941330966,9935.924055850266,68.3050977045125,63.49224196981113,73.80425360168074,63.25208322335708,72.67181202320106,63.562542149890874,61.55707015471642,66.1439210727483,59.290108530479436,67.25906884161932,52.361325087976745,59.92710533928716,54.54654413117319,44.27011560001522,50.70153528143144,57.07991591122017,60.42933180828264,57.78124016682974,55.40718798173388,54.70190368803445,61.5443704295164,58.536487317033846,58.947962297090605,64.83842256069588,63.85460954324527
HPLC_0102,Chromochloris zofingiensis,Chlorophyta,12,69727.31852614788,0.0,5528.054234365349,95686.64867241918,94252.11567358045,51651.9111203853,13902.03039496744,12387.950318235662,161245.5607992507,0.0,0.0,0.0,19577.426188749898,0.0,0.0,102647.1386364287,121566.3683692857,0.0,44337.75921466791,0.0,0.0,0.0,0.0,176213.04505914886,0.0,0.0,25131.790603744394,69734.11195138583,8566.720420107624,285269.7220102225,17786.508614108752,46146.68979173679,638.2092405930194,32695.206382582197,40994.75484348529,0.0,0.0,0.0,48859.718220840376,114419.40660973302,0.0,146026.52928100893,0.0,0.0,42103.792782434044,35338.401663457415,46928.59830067269,112264.96059546446,102754.01207506059,0.0,66.56032611263828,71.31760742479581,65.50630409886085,56.64088608607,72.77650684082647,63.9968980660087,68.71374584674102,62.18990699531049,57.0304229168775,68.0535165051058,50.520604317384354,53.46509565302567,53.61830214860834,46.17128634544686,48.827733122456564,54.1452456543583,56.735761876096404,53.318722269913366,51.485249566027434,55.04124890539597,56.80518134324214,60.49880654545633,58.15390944907387,57.94793537094052,50.62007400749783
HPLC_0103,Chromochloris zofingiensis,Chlorophyta,13,17252.4944159068,0.0,70344.15916555568,0.0,80528.10763936226,4858.655590793125,42495.28896313814,13151.878383046114,37555.21788746412,19603.715523102397,0.0,2585.746581721141,0.0,115411.30276755837,0.0,50527.62446148591,0.0,124692.99785000323,18494.05086153502,20434.54410567399,3459.6246349298544,89378.54945441868,120644.7032177576,0.0,30448.317911742604,16253.9024875196,0.0,0.0,26.367173904964975,1561.6871588904053,55784.55983266798,365678.6537406092,92540.73209109445,0.0,0.0,32350.0665095555,29539.037495908826,51517.33968797958,107531.98756827258,18005.732785782104,9501.098787915424,152269.95547735228,0.0,6169.945477043227,53685.6940023405,112126.59140264183,30594.99967879577,102038.18465107604,321.89205898082264,4945.200786050374,66.52543679965186,64.4821444461033,72.53834203844576,60.546895262278674,68.53436545177973,66.98992065173177,67.3389214541054,61.425642897013844,66.79966375093257,72.39545450487526,54.6958647876174,57.77392092680746,54.424251749953655,48.73384735959119,57.85143911411731,50.805882658201575,52.69739821018587,57.30849376508088,48.54149474342427,44.67614391411527,60.0781173625867,62.19905608087129,65.90984222246574,51.769920885457225,60.433650261552565
HPLC_0104,Chromochloris zofingiensis,Chlorophyta,14,12441.843986847429,0.0,11333.588015212425,0.0,8134.309480793197,28456.462508996563,12932.10273709118,150949.21927132396,8659.334835623746,61966.400558932466,67439.74801391954,0.0,45365.77169794045,136776.73582420178,46035.90308967246,41116.3289097004,59409.07511530098,0.0,77915.07282040594,0.0,111479.86363957125,58869.35485573732,48906.08302540887,0.0,0.0,195531.69625513908,0.0,149662.9649439163,52566.10181286224,0.0,1710.721461760656,41654.067764134874,4550.157125959926,0.0,31645.17422704397,0.0,28672.114725307776,0.0,129868.98818576527,93070.36689456442,19373.468344247867,84631.86343095715,56546.970436589756,0.0,24075.92535266898,15192.098136642775,0.0,101691.62844783388,58829.158724778856,176390.01062496525,63.15181550370998,64.74728454775081,63.85021783414611,58.0587373925066,65.95102224043643,66.94292049985943,68.11297049505644,65.47748870501637,66.50300950447952,67.6782132948854,51.79389171186657,52.17014498456985,55.51441468362791,48.95290114270703,50.538106036561494,54.932615249610826,61.0592018802511,56.61820971234503,48.682452835945746,53.37059656990143,57.84432036835853,68.37693296615558,55.70202392112139,50.27456574235845,57.02375884379871
HPLC_0105,Chromochloris zofingiensis,Chlorophyta,15,39341.48502533803,11511.760195534134,6703.071405277379,64992.29006492427,0.0,103988.5602683055,82108.79315742254,0.0,51092.06480387903,23524.76955907425,30884.16319034985,30603.054754188677,173196.38932447348,44584.39163224068,4588.733089417404,36577.62950788655,0.0,934.3698150052321,57682.41480622192,25429.795603588827,10420.873081541547,162437.86789161092,123746.06217580318,0.0,39675.06048445654,0.0,12318.722179955183,15957.12017357655,74099.24789547481,148419.42662986185,0.0,0.0,0.0,162281.55204432292,0.0,16625.776832616913,29809.766286832488,77513.52511825782,191495.59109602257,16479.688645243452,0.0,27947.20100692018,49625.84333205425,29043.049869708397,0.0,0.0,48688.15018106243,13366.171841462186,265293.6622338456,78846.81644009613,65.774898921594,73.93975188135082,63.987642902977505,58.310173956748315,66.86202694529936,66.28288918882795,72.93823425789924,64.23518171204599,63.71205434708121,64.24608643828536,52.40555873099116,61.52682526827418,46.693320850353835,54.92261083352559,46.47947797181104,55.78961852872378,64.32492931891912,54.71126402132418,50.98668839853241,53.1355923761194,61.63532187569402,64.66359481079422,60.347745231947115,58.6275636943511,62.90238376568363
HPLC_0106,Spirulina major,Cyanobacteria,1,26405.391832050176,135196.49812061552,0.0,4977.57801231413,0.0,0.0,0.0,9009.872009406727,5647.003600913558,0.0,20917.066271139327,0.0,0.0,130726.90197141249,54942.66258588926,38190.27388317927,47582.49066762769,19982.04638076559,37269.71213027477,0.0,42884.27586323915,72300.53515432555,0.0,0.0,0.0,68822.37788106065,0.0,0.0,0.0,34283.8222807216,99522.04983794823,38901.52611258873,57818.141815349794,9914.415485854692,0.0,83099.01629665916,0.0,18249.685789243693,0.0,2202.0394727459684,17360.688041776244,14921.387466807344,0.0,3175.4090419495847,87962.31515446966,0.0,33383.1267073422,49618.9241649975,33692.03885319811,81752.29720006276,69.60622754703493,71.82035186301722,65.05048068412188,69.9518288092857,71.60224883171495,65.80493504249323,62.73759785723907,74.15018463301122,66.6089864144625,59.72297126526014,48.787410544775774,51.84841108901798,52.93038111413162,44.40437687179646,45.96647310415701,54.254238014146935,56.82329102457756,52.20234540355033,58.11638077961744,49.87493484884244,57.31769040017831,57.78525319409131,57.87513484796112,59.444939697184964,54.16543386147582
HPLC_0107,Spirulina major,Cyanobacteria,2,105269.62910020837,22937.468724048722,0.0,0.0,67697.60349605551,60211.512901562666,31488.3361840622,78044.79239085662,29239.948856454303,0.0,196657.94251271553,19521.318090609297,66690.52069751112,0.0,36863.19870708428,87307.46792813897,24819.28630165725,0.0,6694.525011617417,12692.542306989972,46792.19979413007,0.0,17489.425830218235,34085.11707817585,100841.04140248653,3466.4908521786947,654.1491941805626,158083.00296650338,55529.450829863985,32959.04843171753,33124.944989926524,22681.228255065904,11689.893732548568,95616.21795808502,152622.4894797522,53803.590380359834,0.0,0.0,5941.284521695027,105336.58692701515,0.0,0.0,47087.00140075552,17752.92760314684,0.0,0.0,0.0,112351.55790307983,14131.08060655047,0.0,64.74700351388157,64.7655018812849,66.64397916890432,63.92828684199138,63.6502461633456,61.97799890725632,66.71808129564579,64.2709383517736,57.79061088902484,59.13236509258108,51.51091185228722,58.235643681667156,52.98793124138105,50.91572768583161,43.9043448002691,55.44244257726747,55.43479452320954,62.13579242632785,50.56589097279157,53.63329238674092,57.058222433040825,60.51665225616312,60.15571324072091,55.095084679863106,52.46543955541617
HPLC_0108,Spirulina major,Cyanobacteria,3,30016.66630292046,92233.34591842607,0.0,0.0,7404.4576982623985,3141.845957860843,124720.83113275665,81810.25878434976,166312.97797728874,0.0,0.0,28095.405023082214,25819.585107643903,44178.484660850605,0.0,13473.783592653785,57831.840757381724,23155.961880152587,0.0,0.0,31196.44132779066,64714.632327646614,0.0,58099.58564754607,6841.916962816279,0.0,4488.2755715342955,15545.772277489388,20348.664628842067,0.0,0.0,26967.53051141175,0.0,0.0,0.0,151509.7328689368,154672.26905401138,0.0,211778.92364894168,19752.598006637116,21714.540480167278,0.0,2226.6721250699516,4640.835262038905,6051.367148668377,203171.08468587842,41857.01607130683,16614.748821052955,20025.895204769728,0.0,68.61138604147555,65.76370488383384,75.58442943457871,69.16408899285761,63.93332085463206,66.57520781915156,60.284344238597434,65.6951461705395,72.63491153846118,67.68642932900812,49.59032290207252,56.5185232382413,49.22885594814465,48.396828815081825,44.21708360682232,57.865187762915895,62.98761970945081,63.026881744435045,55.90857133987034,49.53767825790738,58.93541647902096,66.52327335919296,55.262176424775475,58.23180311432304,55.724413017792365
HPLC_0109,Spirulina major,Cyanobacteria,4,218675.8768134236,0.0,12969.096541821818,22799.653041485402,0.0,0.0,27167.959660465185,0.0,31770.55163555031,0.0,11.667859521889277,26270.301099751174,61234.06594649954,0.0,16475.627945859862,51861.406700064406,0.0,20681.85252358748,0.0,115946.63706968068,31932.155083362122,32129.796088811883,5633.871533673738,10039.023405721111,3809.043001899419,231233.7218000544,76838.00775798594,24374.328403842417,0.0,59814.135469872635,180118.5159659608,0.0,20226.068750602633,70587.57139058676,0.0,175397.00677034247,0.0,7842.878536713468,39314.17776479624,61871.945143277044,39659.90096808365,0.0,32139.92922046179,0.0,0.0,0.0,0.0,10152.253901305974,0.0,0.0,68.22943632056781,69.19032890270705,66.59605899692474,73.7380593215044,63.39329806113507,63.10783273349178,66.52164667486049,60.122456716013815,63.6233795698797,62.163847973213116,53.25782846631048,53.93042578259825,51.88101527746779,53.533128698539734,53.68674410663612,58.0576114059676,58.454877481231314,61.076745133892565,57.61140951007513,55.0874134986714,57.377346443546706,57.889551679162466,58.34876060829769,57.213415520862924,56.05765796586374
HPLC_0110,Spirulina major,Cyanobacteria,5,74590.20581133287,792.1751029281552,0.0,7419.11427101191,57779.5745057044,21363.45554105897,4027.9227244801464,0.0,7819.304620496367,16539.109506702884,322.5366863122225,80943.57684339781,0.0,0.0,0.0,235889.17987589122,0.0,0.0,0.0,25336.317572692584,59272.987121304745,4292.603332566177,42207.73315710953,0.0,140305.32839253763,17319.742416030356,0.0,33659.95337637558,0.0,0.0,0.0,0.0,10745.39609851441,40813.21253701597,0.0,88048.0158711277,10430.869922930513,72358.04749606684,36503.74536647045,56854.737061416774,44870.13108083665,52670.4088758075,0.0,163484.23593296745,26016.99817962552,7934.822725981538,6781.6599152123,38109.367885692984,17336.668246280184,0.0,67.30439045635647,73.82623762296478,70.12620399975359,65.7111903697265,59.55392983298103,62.051706858434414,64.00930229111003,65.51617509004683,65.76625009198666,52.915099960594134,54.25786956593322,54.54332728775502,53.9378564899625,54.4156399755978,54.13465451041757,53.20752223370847,58.6176141417811,52.86174849500913,47.85268246559411,53.498043832449525,57.70158519994576,56.852081934639365,62.64381849688069,63.614190412571844,47.696249955691144
